Order ID,Returned,Return Reason,Sales,Return Date,Refund Amount,Return Channel
US-2012-123960,Yes,Wrong Item,36,06-09-26,21.747095444469416,Customer Service
US-2012-123960,Yes,Wrong Item,32,19-09-26,29.70097629110187,Online
US-2012-123960,Yes,Wrong Item,29,08-09-26,22.711531795065987,Store
US-2012-123960,Yes,Wrong Item,54,22-09-26,38.94142875865313,Online
IN-2014-85823,Yes,Customer Dissatisfaction,99,07-09-26,81.05881102241912,Customer Service
IN-2014-85823,Yes,Customer Dissatisfaction,282,26-08-26,187.49570103727126,Store
IN-2014-85823,Yes,Customer Dissatisfaction,1267,09-09-26,852.8060729946454,Online
IN-2011-53770,Yes,Late Delivery,10,15-09-26,5.643650533403697,Online
ES-2013-4017249,Yes,Damaged,8,09-09-26,6.144352724,Store
ES-2013-4017249,Yes,Damaged,950,06-09-26,722.5661172194292,Store
ES-2013-4017249,Yes,Damaged,127,31-08-26,79.58318110967416,Store
IN-2013-69051,Yes,Wrong Item,482,10-09-26,349.80188508962937,Store
IN-2013-69051,Yes,Wrong Item,242,18-09-26,184.49686334906852,Online
IN-2013-69051,Yes,Wrong Item,590,07-09-26,301.94091431159046,Online
US-2013-108581,Yes,Wrong Item,549,15-09-26,514.4799621384774,Online
US-2013-108581,Yes,Wrong Item,24,03-09-26,22.38033802203608,Online
MX-2012-147998,Yes,Customer Dissatisfaction,11,28-08-26,9.538006746,Online
MX-2012-147998,Yes,Customer Dissatisfaction,38,29-08-26,37.33136788424681,Customer Service
CA-2014-113530,Yes,Damaged,4,05-09-26,2.1276906949158194,Online
CA-2014-113530,Yes,Damaged,6,03-09-26,3.414365430497912,Customer Service
CA-2014-113530,Yes,Damaged,36,25-08-26,25.782445070430132,Online
CA-2014-113530,Yes,Damaged,681,04-09-26,342.7860606205369,Customer Service
MX-2013-145275,Yes,Wrong Item,124,06-09-26,87.88435196774563,Online
MX-2013-145275,Yes,Wrong Item,40,01-09-26,23.494106259336913,Online
MX-2013-145275,Yes,Wrong Item,114,20-09-26,87.97188883576675,Online
MX-2013-145275,Yes,Wrong Item,63,12-09-26,61.687124672912745,Online
MX-2013-145275,Yes,Wrong Item,79,18-09-26,59.275717734289465,Online
MX-2013-145275,Yes,Wrong Item,162,27-08-26,130.3114109026397,Customer Service
MX-2013-145275,Yes,Wrong Item,112,14-09-26,81.43116723292289,Customer Service
IN-2013-22823,Yes,Wrong Item,664,10-09-26,407.1914142660115,Online
IN-2013-22823,Yes,Wrong Item,113,05-09-26,70.50103463204903,Customer Service
IN-2013-22823,Yes,Wrong Item,52,19-09-26,46.33692695104557,Store
CA-2012-1970,Yes,Late Delivery,26,18-09-26,17.250924868050326,Online
CA-2012-1970,Yes,Late Delivery,53,22-09-26,42.72223409556513,Online
CA-2012-1970,Yes,Late Delivery,50,29-08-26,38.03527382250965,Customer Service
CA-2011-8490,Yes,Wrong Item,57,17-09-26,46.87346264,Customer Service
CA-2012-129896,Yes,Wrong Item,40,12-09-26,23.875359083506247,Online
CA-2012-129896,Yes,Wrong Item,365,31-08-26,229.2353517450918,Customer Service
CA-2012-129896,Yes,Wrong Item,10,01-09-26,8.998657181186823,Store
CA-2012-129896,Yes,Wrong Item,82,04-09-26,75.17956155029778,Customer Service
TU-2011-8560,Yes,Damaged,55,29-08-26,33.10600768298261,Online
MX-2012-109337,Yes,Wrong Item,48,04-09-26,40.01855518612139,Online
MX-2012-109337,Yes,Wrong Item,13,26-08-26,7.629397183,Online
MX-2012-109337,Yes,Wrong Item,374,01-09-26,214.08781157685982,Store
MX-2012-109337,Yes,Wrong Item,759,22-09-26,596.4846112000565,Store
MX-2012-109337,Yes,Wrong Item,8,02-09-26,4.174298849311082,Store
MX-2012-109337,Yes,Wrong Item,96,07-09-26,81.77469018829612,Customer Service
IN-2014-13051,Yes,Damaged,21,26-08-26,19.776748417290154,Customer Service
IN-2014-13051,Yes,Damaged,126,04-09-26,63.33640621508006,Store
IN-2014-13051,Yes,Damaged,97,20-09-26,55.69873731360964,Customer Service
IN-2014-13051,Yes,Damaged,29,20-09-26,25.120249212703076,Customer Service
IN-2014-13051,Yes,Damaged,52,20-09-26,42.30187438980621,Store
IN-2014-13051,Yes,Damaged,697,14-09-26,452.0689244034193,Customer Service
IN-2014-13051,Yes,Damaged,628,19-09-26,535.7738137854659,Online
IN-2014-13051,Yes,Damaged,124,26-08-26,69.94643369943066,Online
IN-2014-13051,Yes,Damaged,621,27-08-26,455.1682046514559,Customer Service
US-2014-135713,Yes,Damaged,66,09-09-26,57.134887213696786,Customer Service
UP-2011-1770,Yes,Customer Dissatisfaction,14,19-09-26,13.921332675094071,Store
UP-2011-1770,Yes,Customer Dissatisfaction,10,20-09-26,5.895181982892026,Online
UP-2011-1770,Yes,Customer Dissatisfaction,15,30-08-26,9.294899077375115,Store
MX-2013-126361,Yes,Damaged,87,14-09-26,56.68395535534108,Online
MX-2013-126361,Yes,Damaged,173,12-09-26,88.51728753446321,Online
ES-2014-4032097,Yes,Damaged,34,05-09-26,22.20171220769319,Online
ES-2014-4032097,Yes,Damaged,25,31-08-26,22.478232478118308,Store
ES-2014-4032097,Yes,Damaged,90,31-08-26,75.06363504302773,Online
ES-2014-4032097,Yes,Damaged,15,23-09-26,11.198946631736543,Store
ES-2014-4032097,Yes,Damaged,1244,05-09-26,638.9772047657625,Store
ID-2014-44124,Yes,Wrong Item,528,02-09-26,496.51449173913056,Online
IN-2014-17104,Yes,Customer Dissatisfaction,136,22-09-26,74.78491713027604,Store
IN-2014-17104,Yes,Customer Dissatisfaction,67,14-09-26,51.01958165356004,Online
IN-2014-17104,Yes,Customer Dissatisfaction,91,06-09-26,83.22075988063598,Online
IN-2014-17104,Yes,Customer Dissatisfaction,281,25-08-26,261.2346325412727,Store
IN-2014-17104,Yes,Customer Dissatisfaction,330,22-09-26,309.7762772096872,Online
IN-2014-17104,Yes,Customer Dissatisfaction,501,03-09-26,464.62912741885094,Store
IN-2014-17104,Yes,Customer Dissatisfaction,145,16-09-26,123.21599296454116,Online
IN-2011-17202,Yes,Late Delivery,477,26-08-26,273.70149144082853,Store
IN-2011-17202,Yes,Late Delivery,23,03-09-26,20.737602675384984,Online
IN-2011-17202,Yes,Late Delivery,49,09-09-26,28.149530005575745,Customer Service
MA-2014-1150,Yes,Late Delivery,88,09-09-26,81.87988242180136,Online
MA-2014-1150,Yes,Late Delivery,643,22-09-26,540.0203253924818,Customer Service
MA-2014-1150,Yes,Late Delivery,872,16-09-26,778.1361753006041,Online
RO-2013-5870,Yes,Late Delivery,48,12-09-26,35.66314769748513,Online
ID-2014-31545,Yes,Damaged,784,02-09-26,571.5614321859657,Customer Service
ID-2014-31545,Yes,Damaged,28,04-09-26,24.497385310048713,Store
ID-2014-31545,Yes,Damaged,34,18-09-26,33.90635091270977,Online
ID-2014-36935,Yes,Damaged,8,15-09-26,7.521204069060461,Online
MX-2014-109260,Yes,Late Delivery,78,07-09-26,74.17638966833319,Online
ES-2012-5466966,Yes,Wrong Item,71,21-09-26,45.15100087527565,Customer Service
CA-2011-120243,Yes,Customer Dissatisfaction,12,04-09-26,11.633100922147104,Store
ES-2013-4250046,Yes,Late Delivery,92,05-09-26,60.34506894462317,Customer Service
ES-2013-4250046,Yes,Late Delivery,20,13-09-26,10.607545335833116,Online
ES-2013-4250046,Yes,Late Delivery,44,18-09-26,35.45623026619532,Store
ES-2013-4250046,Yes,Late Delivery,51,17-09-26,41.44447295647023,Store
ES-2013-4250046,Yes,Late Delivery,50,06-09-26,44.711919363713015,Store
IN-2011-36375,Yes,Damaged,34,28-08-26,23.115918435210403,Store
DJ-2013-7120,Yes,Late Delivery,826,20-09-26,596.7718092737176,Online
DJ-2013-7120,Yes,Late Delivery,244,07-09-26,214.91675833503186,Customer Service
DJ-2013-7120,Yes,Late Delivery,333,04-09-26,318.4763889344055,Store
IN-2011-76338,Yes,Wrong Item,174,28-08-26,132.47760195907594,Customer Service
MX-2013-160248,Yes,Customer Dissatisfaction,199,03-09-26,182.1813383014124,Online
MX-2013-160248,Yes,Customer Dissatisfaction,181,03-09-26,119.49479117852071,Online
US-2012-151435,Yes,Wrong Item,86,01-09-26,78.05057883184448,Customer Service
CA-2012-126725,Yes,Customer Dissatisfaction,32,25-08-26,16.786839254317748,Online
CA-2012-126725,Yes,Customer Dissatisfaction,305,19-09-26,206.89697473845249,Store
CA-2012-126725,Yes,Customer Dissatisfaction,777,30-08-26,639.4765020520446,Online
CA-2012-126725,Yes,Customer Dissatisfaction,37,22-09-26,29.76472004800982,Online
CA-2012-126725,Yes,Customer Dissatisfaction,81,06-09-26,45.08416350471829,Store
CA-2012-126725,Yes,Customer Dissatisfaction,226,13-09-26,156.25143489304114,Customer Service
CA-2012-126725,Yes,Customer Dissatisfaction,416,20-09-26,228.3066209922327,Store
UP-2013-1490,Yes,Damaged,8,16-09-26,5.092452945597337,Customer Service
UP-2013-1490,Yes,Damaged,110,19-09-26,62.09186313261411,Store
MX-2012-132997,Yes,Wrong Item,43,11-09-26,39.067258093658744,Online
MX-2012-132997,Yes,Wrong Item,48,08-09-26,43.471079688424254,Store
MX-2012-132997,Yes,Wrong Item,277,30-08-26,163.99995581032786,Online
ES-2012-2859554,Yes,Customer Dissatisfaction,151,30-08-26,85.89283005821491,Store
CA-2012-127453,Yes,Damaged,434,26-08-26,270.4487113297595,Store
CA-2012-127453,Yes,Damaged,89,04-09-26,72.21009476505293,Store
CA-2012-127453,Yes,Damaged,4,16-09-26,3.6947703990210536,Store
IN-2013-70283,Yes,Customer Dissatisfaction,46,06-09-26,39.903994583316184,Store
IN-2013-70283,Yes,Customer Dissatisfaction,31,27-08-26,22.446631677700054,Online
IN-2013-70283,Yes,Customer Dissatisfaction,152,29-08-26,124.59123376512179,Store
MX-2013-138219,Yes,Late Delivery,424,28-08-26,333.36173926734097,Customer Service
MX-2013-138219,Yes,Late Delivery,38,26-08-26,26.86309704822268,Customer Service
IT-2014-2984755,Yes,Damaged,97,02-09-26,64.79611140312694,Store
IT-2014-1691611,Yes,Late Delivery,141,26-08-26,126.24803428314868,Online
IT-2014-1691611,Yes,Late Delivery,224,23-09-26,162.77256687898682,Store
IT-2014-1691611,Yes,Late Delivery,877,22-09-26,583.0789860558715,Store
IN-2014-18917,Yes,Wrong Item,56,06-09-26,34.32643327648642,Online
IN-2014-18917,Yes,Wrong Item,109,17-09-26,107.29407965553355,Online
IN-2014-18917,Yes,Wrong Item,249,14-09-26,193.15047683799355,Store
MX-2013-154942,Yes,Late Delivery,961,17-09-26,832.5836906700841,Store
IT-2013-5913315,Yes,Damaged,159,11-09-26,153.901999,Store
IT-2013-5913315,Yes,Damaged,83,27-08-26,42.287248029950554,Online
IT-2013-5913315,Yes,Damaged,56,07-09-26,55.41182430523248,Online
TZ-2014-6820,Yes,Wrong Item,84,07-09-26,49.032244693416025,Online
TZ-2014-6820,Yes,Wrong Item,1236,12-09-26,916.7941327865107,Store
ID-2012-26463,Yes,Late Delivery,44,08-09-26,42.00746645331222,Store
ID-2012-26463,Yes,Late Delivery,30,11-09-26,27.704950080204284,Store
ES-2014-3941562,Yes,Customer Dissatisfaction,241,22-09-26,134.02253255600812,Store
ES-2014-3941562,Yes,Customer Dissatisfaction,44,02-09-26,41.29266328470561,Online
ES-2014-3941562,Yes,Customer Dissatisfaction,50,16-09-26,29.016968553166517,Store
ES-2014-3941562,Yes,Customer Dissatisfaction,13,29-08-26,12.452899674500937,Online
ES-2012-2268105,Yes,Wrong Item,56,04-09-26,55.91397960351115,Store
ES-2012-2268105,Yes,Wrong Item,159,08-09-26,108.67528822649994,Customer Service
ES-2012-2268105,Yes,Wrong Item,53,29-08-26,46.21484177759095,Customer Service
ES-2012-2268105,Yes,Wrong Item,101,16-09-26,81.39088575451045,Online
ES-2012-2268105,Yes,Wrong Item,373,16-09-26,284.71177643276656,Customer Service
ES-2012-2268105,Yes,Wrong Item,147,11-09-26,119.86567094396263,Online
ES-2012-2268105,Yes,Wrong Item,200,29-08-26,114.5983125,Customer Service
ID-2011-80538,Yes,Customer Dissatisfaction,37,25-08-26,28.06851723681382,Store
PL-2014-5450,Yes,Damaged,72,25-08-26,64.66627975183592,Store
MX-2012-112844,Yes,Late Delivery,141,05-09-26,91.27422562795893,Customer Service
ZA-2012-4180,Yes,Damaged,105,10-09-26,100.40332684482027,Online
ZA-2012-4180,Yes,Damaged,112,05-09-26,102.29402081007271,Customer Service
ZA-2012-4180,Yes,Damaged,32,30-08-26,18.975082292174598,Online
ZA-2012-4180,Yes,Damaged,217,11-09-26,178.64174423129305,Customer Service
ES-2011-4514717,Yes,Damaged,116,10-09-26,91.34464483484071,Online
ES-2011-4514717,Yes,Damaged,60,05-09-26,41.35130647606694,Store
ES-2011-4514717,Yes,Damaged,250,23-09-26,233.2719082661549,Online
ES-2011-4514717,Yes,Damaged,52,16-09-26,48.490470527313654,Customer Service
IN-2014-82176,Yes,Wrong Item,72,28-08-26,71.10926287007544,Online
IN-2014-82176,Yes,Wrong Item,379,07-09-26,357.8861839437965,Customer Service
ID-2012-74630,Yes,Late Delivery,426,01-09-26,349.24965658121374,Store
ID-2012-74630,Yes,Late Delivery,239,01-09-26,210.94899003017449,Store
ID-2012-74630,Yes,Late Delivery,743,21-09-26,456.24729014669714,Store
ID-2012-74630,Yes,Late Delivery,114,08-09-26,93.60399614202996,Store
ID-2012-74630,Yes,Late Delivery,6,19-09-26,3.820899972419169,Online
IN-2014-65194,Yes,Late Delivery,58,27-08-26,33.433058771834894,Store
IN-2014-65194,Yes,Late Delivery,82,25-08-26,75.63341283793407,Store
IN-2014-65194,Yes,Late Delivery,2290,23-09-26,1274.5118523608003,Customer Service
IN-2014-65194,Yes,Late Delivery,318,11-09-26,161.23289601515904,Store
IN-2011-30033,Yes,Damaged,55,23-09-26,51.53824847027791,Online
IN-2011-30033,Yes,Damaged,44,20-09-26,34.914374765779314,Store
IN-2011-30033,Yes,Damaged,181,28-08-26,99.63028604935865,Store
IN-2011-85872,Yes,Customer Dissatisfaction,14,21-09-26,8.900362475,Store
IN-2014-45174,Yes,Damaged,102,06-09-26,97.40774315652884,Online
IN-2014-45174,Yes,Damaged,32,06-09-26,25.957296691747835,Online
IN-2014-45174,Yes,Damaged,71,29-08-26,69.06766903971675,Online
IN-2014-45174,Yes,Damaged,594,06-09-26,566.3460304,Online
IN-2014-45174,Yes,Damaged,378,08-09-26,362.0807071784219,Store
IN-2014-45174,Yes,Damaged,2195,17-09-26,1959.7028408771018,Customer Service
IN-2014-45174,Yes,Damaged,840,23-09-26,616.6829432526887,Customer Service
IN-2014-45174,Yes,Damaged,168,16-09-26,149.18388508732335,Customer Service
IN-2014-45174,Yes,Damaged,1175,09-09-26,726.8167057412237,Online
ES-2013-2979822,Yes,Wrong Item,178,15-09-26,148.16771423766602,Customer Service
ES-2013-2979822,Yes,Wrong Item,1071,12-09-26,777.9986686893163,Online
ES-2013-2979822,Yes,Wrong Item,137,01-09-26,77.65731973459587,Customer Service
ES-2014-3871836,Yes,Damaged,1101,30-08-26,917.3199865201723,Store
ES-2014-1277554,Yes,Late Delivery,158,31-08-26,129.2019490198755,Customer Service
US-2014-146906,Yes,Damaged,300,12-09-26,219.41700319421028,Store
NI-2013-2470,Yes,Damaged,92,02-09-26,76.66237660708028,Store
NI-2013-2470,Yes,Damaged,1,20-09-26,0.5830557450226854,Store
NI-2013-2470,Yes,Damaged,20,27-08-26,17.762762444949395,Store
RO-2011-5170,Yes,Late Delivery,16,10-09-26,10.998342995202714,Customer Service
RO-2011-5170,Yes,Late Delivery,37,21-09-26,26.482155772984022,Store
RO-2011-5170,Yes,Late Delivery,32,11-09-26,17.34497691269762,Online
RO-2011-5170,Yes,Late Delivery,1093,21-09-26,606.2314229722579,Store
US-2013-116771,Yes,Customer Dissatisfaction,504,29-08-26,334.4141706518478,Customer Service
US-2013-116771,Yes,Customer Dissatisfaction,146,12-09-26,126.66199243569932,Customer Service
US-2013-116771,Yes,Customer Dissatisfaction,67,03-09-26,39.535971783996175,Online
ES-2011-3136087,Yes,Damaged,104,06-09-26,93.18570895048362,Customer Service
ES-2011-3136087,Yes,Damaged,1112,19-09-26,842.5132205129734,Online
ES-2011-3136087,Yes,Damaged,736,11-09-26,397.12221446830824,Online
ES-2013-3022350,Yes,Late Delivery,28,18-09-26,16.773319038242256,Online
ES-2013-3022350,Yes,Late Delivery,36,06-09-26,19.912921237199463,Customer Service
ES-2013-3022350,Yes,Late Delivery,345,29-08-26,249.78164786450108,Online
ES-2013-3022350,Yes,Late Delivery,60,16-09-26,54.09967227760363,Customer Service
CA-2012-144806,Yes,Customer Dissatisfaction,206,26-08-26,113.21619372949013,Online
CA-2012-144806,Yes,Customer Dissatisfaction,86,12-09-26,60.271454502705566,Store
CA-2012-144806,Yes,Customer Dissatisfaction,198,12-09-26,116.98722786573221,Online
CA-2012-144806,Yes,Customer Dissatisfaction,20,21-09-26,11.41054493373058,Store
CA-2012-144806,Yes,Customer Dissatisfaction,247,26-08-26,124.20643383411179,Store
RS-2013-2360,Yes,Damaged,770,20-09-26,607.4916003,Online
RS-2013-2360,Yes,Damaged,10,15-09-26,9.295751825840735,Customer Service
RS-2013-2360,Yes,Damaged,99,22-09-26,50.96885056087669,Store
RS-2013-2360,Yes,Damaged,79,05-09-26,39.90229535,Store
RS-2013-2360,Yes,Damaged,250,01-09-26,213.6218448359232,Online
RS-2013-2360,Yes,Damaged,255,11-09-26,131.66248639758274,Store
MX-2012-129651,Yes,Damaged,22,22-09-26,20.79451152923143,Customer Service
MX-2012-129651,Yes,Damaged,376,29-08-26,370.5977059463186,Store
IR-2014-5160,Yes,Customer Dissatisfaction,31,13-09-26,29.44009109700413,Customer Service
IR-2014-5160,Yes,Customer Dissatisfaction,30,02-09-26,18.408401475341968,Store
MX-2011-136602,Yes,Wrong Item,100,28-08-26,73.93474586315449,Store
MX-2011-136602,Yes,Wrong Item,132,01-09-26,123.34335145973452,Online
MX-2013-139430,Yes,Damaged,186,03-09-26,94.07584522,Online
MX-2013-139430,Yes,Damaged,300,23-09-26,249.68905254024094,Customer Service
MX-2013-139430,Yes,Damaged,168,19-09-26,161.20687440582412,Online
MX-2013-139430,Yes,Damaged,139,27-08-26,124.10838451794683,Customer Service
IN-2013-38720,Yes,Late Delivery,640,03-09-26,345.4112042692568,Online
IN-2014-60616,Yes,Late Delivery,119,05-09-26,118.66684118362794,Customer Service
IN-2014-60616,Yes,Late Delivery,222,12-09-26,173.18039948818932,Online
IN-2014-60616,Yes,Late Delivery,80,25-08-26,52.09263654394776,Store
IN-2011-51523,Yes,Late Delivery,271,18-09-26,254.47786288003024,Store
ID-2013-37383,Yes,Customer Dissatisfaction,85,25-08-26,65.90855732212941,Store
ID-2013-37383,Yes,Customer Dissatisfaction,417,16-09-26,411.2147622,Customer Service
ID-2013-37383,Yes,Customer Dissatisfaction,105,28-08-26,87.65834489,Store
ID-2013-37383,Yes,Customer Dissatisfaction,115,02-09-26,80.80958519530907,Online
ID-2013-37383,Yes,Customer Dissatisfaction,729,10-09-26,510.08435306542646,Online
ID-2013-37383,Yes,Customer Dissatisfaction,1649,15-09-26,1625.0411527877836,Store
ID-2013-49822,Yes,Wrong Item,352,11-09-26,310.51493138539706,Customer Service
IT-2013-4559122,Yes,Customer Dissatisfaction,261,29-08-26,196.82838661124327,Customer Service
IT-2013-4559122,Yes,Customer Dissatisfaction,382,30-08-26,215.08811184758036,Store
IT-2013-4559122,Yes,Customer Dissatisfaction,2381,18-09-26,1489.2955532581288,Online
IT-2013-4559122,Yes,Customer Dissatisfaction,304,06-09-26,213.56420527142052,Online
IT-2013-4559122,Yes,Customer Dissatisfaction,605,30-08-26,574.9916470330564,Store
UP-2014-3650,Yes,Customer Dissatisfaction,122,08-09-26,63.383443436860205,Customer Service
UP-2014-3650,Yes,Customer Dissatisfaction,41,06-09-26,39.644568930825706,Customer Service
UP-2014-3650,Yes,Customer Dissatisfaction,65,05-09-26,42.97019051033171,Online
UP-2014-3650,Yes,Customer Dissatisfaction,189,19-09-26,104.81890380451196,Online
CA-2011-128538,Yes,Wrong Item,8,19-09-26,6.839316031225648,Store
MX-2012-149895,Yes,Late Delivery,47,14-09-26,45.35442291134712,Online
MX-2012-149895,Yes,Late Delivery,63,07-09-26,37.504798270511586,Customer Service
IT-2012-5715811,Yes,Late Delivery,240,17-09-26,177.5732965047541,Customer Service
IT-2012-5715811,Yes,Late Delivery,536,15-09-26,478.2106241484546,Online
IT-2012-5715811,Yes,Late Delivery,380,17-09-26,335.1588637,Online
ID-2011-20604,Yes,Customer Dissatisfaction,50,03-09-26,30.728255648817825,Customer Service
ID-2011-20604,Yes,Customer Dissatisfaction,87,19-09-26,81.33479545176866,Customer Service
ID-2011-20604,Yes,Customer Dissatisfaction,1354,27-08-26,1123.1629108449006,Customer Service
ID-2011-20604,Yes,Customer Dissatisfaction,986,01-09-26,763.1965303747633,Online
IT-2012-2494521,Yes,Wrong Item,27,06-09-26,20.529722331523246,Customer Service
IT-2012-2494521,Yes,Wrong Item,73,31-08-26,48.56741439441801,Store
IT-2012-2494521,Yes,Wrong Item,37,25-08-26,26.26062123236889,Customer Service
US-2014-119319,Yes,Damaged,31,04-09-26,17.52925298132736,Customer Service
CA-2014-158876,Yes,Wrong Item,16,11-09-26,9.39263971,Store
CA-2014-158876,Yes,Wrong Item,99,18-09-26,95.08443482,Customer Service
CA-2014-158876,Yes,Wrong Item,17,04-09-26,11.283339971459315,Online
CA-2014-158876,Yes,Wrong Item,7,08-09-26,5.234499040942855,Online
MX-2013-159100,Yes,Late Delivery,56,31-08-26,52.44651590999921,Online
